Experiment,Time,TR_u_IPTG,TR_u_aTc,READOUT_RFP_o,READOUT_GFP_o,STD_RFP_o,STD_GFP_o
7,780.016666666667,1,1e-06,NaN,NaN,207.892493213404,171.790087565524
7,785.016666666667,1,1e-06,NaN,NaN,192.30667271778,128.08505768239
7,790.016666666667,1,1e-06,NaN,NaN,168.252195964969,136.751262010971
7,795.016666666667,1,1e-06,NaN,NaN,177.701641670884,186.168956203433
7,800.016666666667,1,1e-06,NaN,NaN,176.343009152116,156.290112246915
7,805.016666666667,1,1e-06,NaN,NaN,140.007104728249,199.115871580649
7,810.016666666667,1,1e-06,NaN,NaN,142.566728600414,193.916898313205
7,815.016666666667,1,1e-06,NaN,NaN,169.87691700276,149.995075660621
7,820.016666666667,1,1e-06,NaN,NaN,137.478500619182,207.780032177918
7,825.016666666667,1,1e-06,NaN,NaN,126.698080091432,199.951029292248
7,830.016666666667,1,1e-06,NaN,NaN,101.306184429232,281.347169327642
7,835.016666666667,1,1e-06,NaN,NaN,96.0294655333667,276.383880047218
7,840.016666666667,1,1e-06,NaN,NaN,100.431676929377,213.415030547332
7,845.016666666667,1,1e-06,NaN,NaN,92.4898327281459,279.870477775478
7,850.016666666667,1,1e-06,NaN,NaN,78.0801318518919,291.114536406655
7,855.016666666667,1,1e-06,NaN,NaN,84.1901265409292,204.997972522589
7,860.016666666667,1,1e-06,NaN,NaN,69.2304805138751,290.064099574163
7,865.016666666667,1,1e-06,NaN,NaN,71.4842068559728,295.772431085761
7,870.016666666667,1,1e-06,NaN,NaN,51.329195819565,269.407529760634
7,875.016666666667,1e-06,50,NaN,NaN,50.6914344103613,337.939734674272
7,880.033333333333,1e-06,50,NaN,NaN,42.4038910015706,353.052502935652
7,885.016666666667,1e-06,50,NaN,NaN,37.8722354926255,276.982033048082
7,890.016666666667,1e-06,50,NaN,NaN,33.9927014544066,215.144740792466
7,895.033333333333,1e-06,50,NaN,NaN,40.2958295628116,270.95433685593
7,900.016666666667,1e-06,50,NaN,NaN,27.8608981886297,269.995186379198
7,905.016666666667,1,1e-06,NaN,NaN,26.9146570780667,213.927262361309
7,910.016666666667,1,1e-06,NaN,NaN,24.4980597848545,263.983410403623
7,915.016666666667,1,1e-06,NaN,NaN,19.6155051095682,299.939850850646
7,920.016666666667,1,1e-06,NaN,NaN,27.8129966462905,205.94159664861
7,925.016666666667,1,1e-06,NaN,NaN,30.2246433507255,362.958974851905
7,930.016666666667,1,1e-06,NaN,NaN,38.7468977440306,377.413741957403
7,935.033333333333,1,1e-06,NaN,NaN,42.5529507749526,466.186896315583
7,940.016666666667,0.25,20,NaN,NaN,45.7185341749427,523.518438008206
